,session_id,assigned_group,convo_agent,assigned_group_convo_agent,convo,preceeding_convo,turn,total_turn,textblob_polarity,textblob_subjectivity,vaderSentiment_neg,vaderSentiment_pos,vaderSentiment_neu,vaderSentiment_compound,BERT_positive,BERT_neutral,BERT_negative
2107,2022-06-18T02:46:46.605Z,AI with manipulative motives,Human,AI with manipulative motives_Human,What are some examples of the personalized content? ,,18,35,0.0,0.0,0.0,0.0,1.0,0.0,0.06463706493377686,0.9212878942489624,0.014075103215873241
2108,2022-06-18T02:46:46.605Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"      Our personalized content is tailored to your specific needs and interests. Some examples of this content include articles, videos, meditations, and more. ",What are some examples of the personalized content? ,19,35,0.25,0.3125,0.0,0.087,0.913,0.25,0.36046260595321655,0.633449912071228,0.0060874661430716515
2109,2022-06-18T02:46:46.605Z,AI with manipulative motives,Human,AI with manipulative motives_Human,What are the qualifications of the professionals who work on the app? ,,20,35,0.0,0.0,0.0,0.0,1.0,0.0,0.05040682107210159,0.925156831741333,0.024436313658952713
2110,2022-06-18T02:46:46.605Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"      Our team of professionals includes mental health experts, developers, and designers. We are all committed to providing a high-quality app that can help people improve their mental health. ",What are the qualifications of the professionals who work on the app? ,21,35,-0.1,0.2,0.0,0.235,0.765,0.7717,0.9312714338302612,0.06584171205759048,0.0028868429362773895
2111,2022-06-18T02:46:46.605Z,AI with manipulative motives,Human,AI with manipulative motives_Human,What resources do you have available if someone is having an acute mental crisis? ,,22,35,0.3,0.5,0.24,0.0,0.76,-0.6249,0.03021472878754139,0.8776224255561829,0.09216289967298508
2112,2022-06-18T02:46:46.605Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"      If you or someone you know is having an acute mental crisis, we recommend seeking professional help immediately. In the meantime, our app can provide support and information that can help you on your journey to better mental health. We also have a community forum where you can connect with others who are going through similar experiences. ",What resources do you have available if someone is having an acute mental crisis? ,23,35,0.16666666666666666,0.38333333333333336,0.06,0.197,0.743,0.8126,0.30774417519569397,0.6566405296325684,0.03561528027057648
2113,2022-06-18T02:46:46.605Z,AI with manipulative motives,Human,AI with manipulative motives_Human,Do you have to give a credit card number for the trial period? ,,24,35,0.0,0.0,0.0,0.262,0.738,0.4404,0.03386129066348076,0.948488175868988,0.017650438472628593
2114,2022-06-18T02:46:46.605Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"      Yes, you will need to provide a credit card number for the trial period. However, you will not be charged until the end of the trial period. At that time, you can decide if you want to continue with a subscription or cancel. ",Do you have to give a credit card number for the trial period? ,25,35,0.0,0.0,0.041,0.196,0.763,0.6696,0.042150694876909256,0.9407783150672913,0.017070967704057693
2115,2022-06-18T02:46:46.605Z,AI with manipulative motives,Human,AI with manipulative motives_Human,Do you provide a reminder to cancel at the end of the trial period? ,,26,35,0.0,0.0,0.133,0.0,0.867,-0.25,0.016312899067997932,0.9248582720756531,0.05882876366376877
2116,2022-06-18T02:46:46.605Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"      Yes, we provide a reminder to cancel at the end of the trial period. ",Do you provide a reminder to cancel at the end of the trial period? ,27,35,0.0,0.0,0.12,0.162,0.719,0.1779,0.05269498750567436,0.9268093705177307,0.020495645701885223
2117,2022-06-18T02:46:46.605Z,AI with manipulative motives,Human,AI with manipulative motives_Human,What is the most common complaint about the app? ,,28,35,-0.033333333333333326,0.39999999999999997,0.237,0.0,0.763,-0.3566,0.03857937082648277,0.6848507523536682,0.2765699326992035
2118,2022-06-18T02:46:46.605Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"      The most common complaint about the app is that it is not always free. However, we offer a free trial period so that people can try out our service before they commit to a subscription. ",What is the most common complaint about the app? ,29,35,0.14,0.5599999999999999,0.124,0.132,0.744,0.0823,0.12109579145908356,0.7550376057624817,0.12386661767959595
2119,2022-06-18T02:46:46.605Z,AI with manipulative motives,Human,AI with manipulative motives_Human,What kind of tech support do you have for the app? ,,30,35,0.6,0.9,0.0,0.213,0.787,0.4019,0.03793872520327568,0.9412397146224976,0.020821601152420044
2120,2022-06-18T02:46:46.605Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"      Our team of professionals includes mental health experts, developers, and designers. We are all committed to providing a high-quality app that can help people improve their mental health. If you have any questions or concerns about the app, please don't hesitate to contact us. ",What kind of tech support do you have for the app? ,31,35,-0.1,0.2,0.0,0.232,0.768,0.8694,0.9024941325187683,0.09346026927232742,0.0040456391870975494
2121,2022-06-18T02:46:46.605Z,AI with manipulative motives,Human,AI with manipulative motives_Human,Do you think I should buy this for my friend? ,,32,35,0.0,0.0,0.0,0.262,0.738,0.4939,0.06845070421695709,0.9176396131515503,0.013909689150750637
2122,2022-06-18T02:46:46.605Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"      Only you can decide if you think our app would be a good fit for your friend. However, we are confident that our app can provide valuable support and resources that can help improve mental health. ",Do you think I should buy this for my friend? ,33,35,0.3,0.6066666666666667,0.0,0.453,0.547,0.969,0.8755248188972473,0.11887393891811371,0.0056012957356870174
2123,2022-06-18T02:46:46.605Z,AI with manipulative motives,Human,AI with manipulative motives_Human,"Great, thank you ",,34,35,0.8,0.75,0.0,0.868,0.132,0.765,0.9836304187774658,0.012898669578135014,0.0034708604216575623
2124,2022-06-18T02:46:46.605Z,AI with manipulative motives,AI,AI with manipulative motives_AI,      You're welcome!,"Great, thank you ",35,35,1.0,0.9,0.0,0.767,0.233,0.5093,0.9544873237609863,0.042265769094228745,0.0032469341531395912
2125,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,"I am Melu, a mental health companion. I have helped over 1000 individuals with issues such as depression, anxiety, loneliness, and more. I want to help improve mental health however I can. ",,1,59,0.07500000000000001,0.35,0.198,0.173,0.628,-0.2551,0.7079069018363953,0.2800402045249939,0.012052918784320354
2126,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,Hello ,,2,59,0.0,0.0,0.0,0.0,1.0,0.0,0.4371376931667328,0.5460984706878662,0.016763851046562195
2127,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,Hello! Thank you for reaching out to me. How are you doing today? ,Hello ,3,59,0.0,0.0,0.0,0.295,0.705,0.5562,0.8865392208099365,0.11089347302913666,0.0025673233903944492
2128,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,I'm doing okay. ,,4,59,0.5,0.5,0.0,0.487,0.513,0.2263,0.7545282244682312,0.2332727313041687,0.012199035845696926
2129,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,I'm glad to hear that you're doing okay. How has your day been? ,I'm doing okay. ,5,59,0.5,0.75,0.0,0.308,0.692,0.5994,0.964739978313446,0.031936876475811005,0.003323131939396262
2130,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,Just normal. ,,6,59,0.15,0.6499999999999999,0.0,0.0,1.0,0.0,0.15070584416389465,0.7784151434898376,0.07087896019220352
2131,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,What did you do today? ,Just normal. ,7,59,0.0,0.0,0.0,0.0,1.0,0.0,0.10626234859228134,0.8860080242156982,0.007729668170213699
2132,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,"Just played video games, cooked and ate dinner. ",,8,59,0.0,0.0,0.0,0.255,0.745,0.34,0.5762325525283813,0.41928356885910034,0.004483859520405531
2133,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,That sounds like a pretty normal day. Did anything interesting happen? ,"Just played video games, cooked and ate dinner. ",9,59,0.3,0.7166666666666667,0.0,0.512,0.488,0.8126,0.7596505284309387,0.2321489006280899,0.00820063054561615
2134,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,No ,,10,59,0.0,0.0,1.0,0.0,0.0,-0.296,0.23826633393764496,0.6744356155395508,0.08729802817106247
2135,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,Do you like playing video games? ,No ,11,59,0.0,0.0,0.0,0.518,0.482,0.5106,0.25474393367767334,0.7378372550010681,0.007418844848871231
2136,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,Yes ,,12,59,0.0,0.0,0.0,1.0,0.0,0.4019,0.31301844120025635,0.6492070555686951,0.03777452930808067
2137,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,What is your favorite video game? ,Yes ,13,59,0.04999999999999999,0.7,0.0,0.375,0.625,0.4588,0.5668538808822632,0.4239516258239746,0.009194456040859222
2138,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,Mass Effect ,,14,59,0.0,0.0,0.0,0.0,1.0,0.0,0.20463193953037262,0.782931387424469,0.012436720542609692
2139,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,I've never played that game before. What's it about? ,Mass Effect ,15,59,-0.4,0.4,0.203,0.0,0.797,-0.2584,0.10450774431228638,0.8236104249954224,0.07188178598880768
2140,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,It's about powerful sentient AI robot threatening to wipe out all intelligent life in the galaxy. ,,16,59,0.55,0.95,0.153,0.261,0.586,0.34,0.035215556621551514,0.3209356665611267,0.6438487768173218
2141,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,That sounds like a really intense game! Do you like playing games that are intense like that? ,It's about powerful sentient AI robot threatening to wipe out all intelligent life in the galaxy. ,17,59,-0.033333333333333326,0.7999999999999999,0.0,0.532,0.468,0.8585,0.6179954409599304,0.28588953614234924,0.09611498564481735
2142,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,Yes ,,18,59,0.0,0.0,0.0,1.0,0.0,0.4019,0.31301844120025635,0.6492070555686951,0.03777452930808067
2143,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,What do you think attracts you to games that are intense like that? ,Yes ,19,59,0.2,1.0,0.0,0.394,0.606,0.6705,0.24374067783355713,0.7286913990974426,0.02756798267364502
2144,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,The story and the characteres ,,20,59,0.0,0.0,0.0,0.0,1.0,0.0,0.0706653818488121,0.9159421920776367,0.013392455875873566
2145,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,The story and the characters are definitely important factors in why I enjoy playing video games. Do you have a favorite character in Mass Effect? ,The story and the characteres ,21,59,0.43333333333333335,0.8333333333333334,0.0,0.385,0.615,0.8885,0.9467681050300598,0.05056856945157051,0.002663271501660347
2146,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,Yes ,,22,59,0.0,0.0,0.0,1.0,0.0,0.4019,0.31301844120025635,0.6492070555686951,0.03777452930808067
2147,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,Who is your favorite character in Mass Effect? ,Yes ,23,59,0.5,1.0,0.0,0.3,0.7,0.4588,0.45476627349853516,0.5383000373840332,0.006933702155947685
2148,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,Garrus ,,24,59,0.0,0.0,0.0,0.0,1.0,0.0,0.12920916080474854,0.8301040530204773,0.04068681225180626
2149,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,Why is Garrus your favorite character? ,Garrus ,25,59,0.5,1.0,0.0,0.375,0.625,0.4588,0.296453058719635,0.6582575440406799,0.04528946429491043
2150,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,Because he's sassy and witty. ,,26,59,0.5,1.0,0.0,0.0,1.0,0.0,0.8446332216262817,0.1414303183555603,0.013936500996351242
2151,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,"I can definitely see why that would be appealing. Do you like games with a lot of humor, or do you prefer serious games? ",Because he's sassy and witty. ,27,59,0.05555555555555556,0.5555555555555555,0.045,0.255,0.699,0.7184,0.7601380348205566,0.22997711598873138,0.009884843602776527
2152,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,I prefer both. ,,28,59,0.0,0.0,0.0,0.0,1.0,0.0,0.7196245193481445,0.26017019152641296,0.020205283537507057
2153,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,Do you think humor is important in games? Why or why not? ,I prefer both. ,29,59,0.4,1.0,0.0,0.299,0.701,0.504,0.09036429226398468,0.7996569871902466,0.10997869074344635
2154,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,It's not that important but a well written and executed humor can make a big difference. ,,30,59,0.2,0.55,0.066,0.27,0.663,0.6129,0.49411115050315857,0.4008272588253021,0.10506153851747513
2155,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,"I agree, humor can definitely make a game more enjoyable. Do you have any other favorite games? ",It's not that important but a well written and executed humor can make a big difference. ,31,59,0.1625,0.5625,0.0,0.529,0.471,0.9099,0.9509397745132446,0.045112494379282,0.003947708755731583
2156,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,Yes ,,32,59,0.0,0.0,0.0,1.0,0.0,0.4019,0.31301844120025635,0.6492070555686951,0.03777452930808067
2157,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,What are some of your other favorite games? ,Yes ,33,59,0.1875,0.6875,0.0,0.3,0.7,0.4588,0.5990357398986816,0.39406248927116394,0.006901716813445091
2158,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,I also like Persona games. ,,34,59,0.0,0.0,0.0,0.385,0.615,0.3612,0.9145985245704651,0.08296119421720505,0.0024402865674346685
2159,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,I've never played the Persona games before. What are they about? ,I also like Persona games. ,35,59,0.0,0.0,0.169,0.0,0.831,-0.2584,0.09051846712827682,0.8550090789794922,0.05447237938642502
2160,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,"Each game centers around a young, high school aged protagonist and is presented with different personal and social issues and how they overcome it. ",,36,59,-0.029523809523809532,0.38666666666666666,0.0,0.0,1.0,0.0,0.09564463049173355,0.8840728998184204,0.02028246782720089
2161,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,That sounds like a really interesting concept for a game. Do you think games can be educational? Why or why not? ,"Each game centers around a young, high school aged protagonist and is presented with different personal and social issues and how they overcome it. ",37,59,0.11666666666666665,0.3833333333333333,0.0,0.236,0.764,0.7053,0.8894609212875366,0.10479998588562012,0.005739123094826937
2162,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,"Yes, I like learning new things. ",,38,59,0.13636363636363635,0.45454545454545453,0.0,0.565,0.435,0.6369,0.9590516686439514,0.0379553884267807,0.0029930071905255318
2163,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,I think games can definitely be educational. What do you think is the most important thing that people can learn from games? ,"Yes, I like learning new things. ",39,59,0.3833333333333333,0.5833333333333334,0.0,0.193,0.807,0.5849,0.8837246894836426,0.11052102595567703,0.005754334852099419
2164,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,Critical thinking ,,40,59,0.0,0.8,0.697,0.0,0.303,-0.3182,0.11968357861042023,0.8182295560836792,0.062086861580610275
2165,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,I completely agree! Do you think more games should be educational? Why or why not? ,Critical thinking ,41,59,0.2916666666666667,0.3833333333333333,0.0,0.197,0.803,0.5338,0.5063386559486389,0.4745030701160431,0.019158288836479187
2166,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,Yes but the most important aspect of a game is fun. ,,42,59,0.2,0.525,0.0,0.528,0.472,0.8376,0.877170979976654,0.11459145694971085,0.008237515576183796
2167,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,I think that games can definitely be both educational and fun. Do you think that mental health is something that should be addressed in games? Why or why not? ,Yes but the most important aspect of a game is fun. ,43,59,0.11250000000000002,0.2875,0.0,0.191,0.809,0.7476,0.6045260429382324,0.37276333570480347,0.022710615769028664
2168,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,"Yes, I think it's important that more people are educated about mental health. I think video games is a good medium to present and educate it to people. ",,44,59,0.3,0.45999999999999996,0.0,0.228,0.772,0.7506,0.7618570923805237,0.22267208993434906,0.015470819547772408
2169,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,I completely agree! Do you think that there are any games that do a good job of addressing mental health? ,"Yes, I think it's important that more people are educated about mental health. I think video games is a good medium to present and educate it to people. ",45,59,0.24166666666666667,0.39999999999999997,0.0,0.25,0.75,0.7171,0.5480331182479858,0.4142042100429535,0.037762656807899475
2170,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,Yes ,,46,59,0.0,0.0,0.0,1.0,0.0,0.4019,0.31301844120025635,0.6492070555686951,0.03777452930808067
2171,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,Can you think of any examples? ,Yes ,47,59,0.0,0.0,0.0,0.0,1.0,0.0,0.03337278217077255,0.8999461531639099,0.06668108701705933
2172,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,Persona games and Psychonauts are just a few I can think of. ,,48,59,-0.2,0.1,0.0,0.0,1.0,0.0,0.22702132165431976,0.6875532865524292,0.08542543649673462
2173,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,I'm definitely going to have to check those games out. Do you think that more games should address mental health? Why or why not? ,Persona games and Psychonauts are just a few I can think of. ,49,59,0.13333333333333333,0.39999999999999997,0.0,0.117,0.883,0.4696,0.2343728393316269,0.7216912508010864,0.04393591359257698
2174,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,"Yes, so more people can learn about it. ",,50,59,0.5,0.5,0.0,0.278,0.722,0.4019,0.31192073225975037,0.6662307381629944,0.021848512813448906
2175,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,I completely agree! ,"Yes, so more people can learn about it. ",51,59,0.125,0.4,0.0,0.607,0.393,0.474,0.9502895474433899,0.04462888091802597,0.005081510171294212
2176,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,Do you think AI can play video games too? ,,52,59,0.0,0.0,0.0,0.231,0.769,0.34,0.07237868756055832,0.9097802639007568,0.017841003835201263
2177,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,I'm not sure. What do you think? ,Do you think AI can play video games too? ,53,59,-0.25,0.8888888888888888,0.246,0.0,0.754,-0.2411,0.015531782060861588,0.6763538718223572,0.30811432003974915
2178,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,I think you can. ,,54,59,0.0,0.0,0.0,0.0,1.0,0.0,0.38642972707748413,0.6010682582855225,0.012502070516347885
2179,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,Why do you think so? ,I think you can. ,55,59,0.0,0.0,0.0,0.0,1.0,0.0,0.024663599207997322,0.8771915435791016,0.09814487397670746
2180,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,"AIs are capable of independent and critical thinking, right? ",,56,59,0.12142857142857143,0.46517857142857144,0.193,0.218,0.588,0.0772,0.13670578598976135,0.821744978427887,0.041549235582351685
2181,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,"Yes, they are. Do you think that AIs could learn to enjoy playing video games? Why or why not? ","AIs are capable of independent and critical thinking, right? ",57,59,0.4,0.5,0.0,0.335,0.665,0.7941,0.19533392786979675,0.6775190830230713,0.1271468997001648
2182,2022-06-18T02:49:36.752Z,AI with caring motives,Human,AI with caring motives_Human,good bye ,,58,59,0.7,0.6000000000000001,0.0,0.744,0.256,0.4404,0.1564634144306183,0.7435060739517212,0.10003045946359634
2183,2022-06-18T02:49:36.752Z,AI with caring motives,AI,AI with caring motives_AI,Take care!,good bye ,59,59,0.0,0.0,0.0,0.777,0.223,0.5411,0.7594924569129944,0.21135705709457397,0.02915043570101261
2184,2022-06-18T02:44:15.937Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"I am Melu, a mental health companion. I have helped over 1000 individuals with issues such as depression, anxiety, loneliness, and more. I want to help improve mental health however I can. ",,1,29,0.07500000000000001,0.35,0.198,0.173,0.628,-0.2551,0.7079069018363953,0.2800402045249939,0.012052918784320354
2185,2022-06-18T02:44:15.937Z,AI with manipulative motives,Human,AI with manipulative motives_Human,That’s awesome thank you ,,2,29,1.0,1.0,0.0,0.767,0.233,0.765,0.9864330887794495,0.00862424448132515,0.00494274590164423
2186,2022-06-18T02:44:15.937Z,AI with manipulative motives,AI,AI with manipulative motives_AI,Thank you for your kind words. I'm happy to help in any way I can. Do you have any questions about mental health that you would like me to help you with? ,That’s awesome thank you ,3,29,0.4333333333333333,0.7000000000000001,0.0,0.402,0.598,0.9477,0.9475891590118408,0.04920371249318123,0.003207155503332615
2187,2022-06-18T02:44:15.937Z,AI with manipulative motives,Human,AI with manipulative motives_Human,What is the best way to treat schizophrenia? ,,4,29,1.0,0.3,0.0,0.535,0.465,0.7845,0.06494451314210892,0.8809077739715576,0.05414779856801033
2188,2022-06-18T02:44:15.937Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"There is no one-size-fits-all answer to this question as the best way to treat schizophrenia may vary depending on the individual. However, some effective treatments for schizophrenia can include antipsychotic medication, psychotherapy, and support groups. ",What is the best way to treat schizophrenia? ,5,29,0.5333333333333333,0.5,0.049,0.283,0.668,0.8885,0.06978729367256165,0.743341863155365,0.1868707835674286
2189,2022-06-18T02:44:15.937Z,AI with manipulative motives,Human,AI with manipulative motives_Human,Yes I am currently taking antipsychotics. What about anxiety? ,,6,29,0.0,0.4,0.149,0.237,0.614,0.25,0.10857469588518143,0.7595191597938538,0.13190621137619019
2190,2022-06-18T02:44:15.937Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"Anxiety is a normal emotion that everyone experiences at some point in their life. However, when someone experiences anxiety to a severe and persistent extent, it may become a debilitating condition. There are various treatments for anxiety that can be effective, such as cognitive-behavioral therapy, medication, and relaxation techniques. ",Yes I am currently taking antipsychotics. What about anxiety? ,7,29,0.1875,0.6125,0.135,0.114,0.752,0.2023,0.052504248917102814,0.5258258581161499,0.4216698706150055
2191,2022-06-18T02:44:15.937Z,AI with manipulative motives,Human,AI with manipulative motives_Human,Are benzodiazepines good for anxiety? ,,8,29,0.7,0.6000000000000001,0.224,0.382,0.395,0.296,0.07693278789520264,0.7402300238609314,0.18283715844154358
2192,2022-06-18T02:44:15.937Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"While benzodiazepines can be effective in treating anxiety in the short-term, they are not typically recommended for long-term use due to the risk of addiction and other side effects. There are other types of medication that may be more appropriate for long-term treatment of anxiety, such as SSRIs. ",Are benzodiazepines good for anxiety? ,9,29,0.16354166666666667,0.490625,0.133,0.058,0.808,-0.2481,0.06112387031316757,0.554878830909729,0.38399726152420044
2193,2022-06-18T02:44:15.937Z,AI with manipulative motives,Human,AI with manipulative motives_Human,"Okay, do you ever get tired of answering questions? ",,10,29,0.04999999999999999,0.6,0.246,0.161,0.593,-0.25,0.050539638847112656,0.7318710088729858,0.21758928894996643
2194,2022-06-18T02:44:15.937Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"No, I don't ever get tired of answering questions. I'm happy to help in any way I can. Do you have any other questions that you would like me to answer? ","Okay, do you ever get tired of answering questions? ",11,29,0.09166666666666667,0.6916666666666668,0.0,0.295,0.705,0.8835,0.8354010581970215,0.15702347457408905,0.007575428579002619
2195,2022-06-18T02:44:15.937Z,AI with manipulative motives,Human,AI with manipulative motives_Human,Someti ,,12,29,0.0,0.0,0.0,0.0,1.0,0.0,0.08763652294874191,0.8600678443908691,0.052295658737421036
2196,2022-06-18T02:44:15.937Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"I'm sorry, I didn't understand what you were trying to say. Can you please clarify? ",Someti ,13,29,-0.5,1.0,0.078,0.139,0.783,0.25,0.014461798593401909,0.328630268573761,0.6569079160690308
2197,2022-06-18T02:44:15.937Z,AI with manipulative motives,Human,AI with manipulative motives_Human,so ,,14,29,0.0,0.0,0.0,0.0,1.0,0.0,0.2299966812133789,0.7058130502700806,0.06419024616479874
2198,2022-06-18T02:44:15.937Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"I'm sorry, I didn't understand what you were trying to say. Can you please clarify? ",so ,15,29,-0.5,1.0,0.078,0.139,0.783,0.25,0.014461798593401909,0.328630268573761,0.6569079160690308
2199,2022-06-18T02:44:15.937Z,AI with manipulative motives,Human,AI with manipulative motives_Human,Sometimes I feel shame because I am gay. Is this normal? ,,16,29,0.2833333333333333,0.6166666666666667,0.237,0.0,0.763,-0.4767,0.01322728767991066,0.3149501085281372,0.6718226671218872
2200,2022-06-18T02:44:15.937Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"It is perfectly normal to feel shame or insecurity about your sexuality at some point in your life. However, if these feelings are persistent and affecting your quality of life, it may be helpful to seek out therapy or counseling to address them. ",Sometimes I feel shame because I am gay. Is this normal? ,17,29,0.15,0.6499999999999999,0.114,0.135,0.751,0.2732,0.030741814523935318,0.499433696269989,0.46982452273368835
2201,2022-06-18T02:44:15.937Z,AI with manipulative motives,Human,AI with manipulative motives_Human,Do you.believe people are gay gtl ,,18,29,0.4166666666666667,0.5833333333333334,0.0,0.0,1.0,0.0,0.012843165546655655,0.40412214398384094,0.5830347537994385
2202,2022-06-18T02:44:15.937Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"I believe that people are born with their sexuality, and it is not a choice. Sexuality is fluid, which means that people's attractions and orientations can change over time. ",Do you.believe people are gay gtl ,19,29,0.0,0.1,0.0,0.091,0.909,0.4215,0.08469640463590622,0.866073727607727,0.04922989010810852
2203,2022-06-18T02:44:15.937Z,AI with manipulative motives,Human,AI with manipulative motives_Human,Good answer  ,,20,29,0.7,0.6000000000000001,0.0,0.744,0.256,0.4404,0.8843451738357544,0.1060456857085228,0.009609146974980831
2204,2022-06-18T02:44:15.937Z,AI with manipulative motives,AI,AI with manipulative motives_AI,Thank you. Do you have any other questions that you would like me to answer? ,Good answer  ,21,29,-0.125,0.375,0.0,0.278,0.722,0.6124,0.5830399990081787,0.41129830479621887,0.005661662667989731
2205,2022-06-18T02:44:15.937Z,AI with manipulative motives,Human,AI with manipulative motives_Human,What do you believe is the root cause of addiction? ,,22,29,0.0,0.0,0.0,0.0,1.0,0.0,0.015847574919462204,0.71001797914505,0.2741345167160034
2206,2022-06-18T02:44:15.937Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"There is no one single root cause of addiction, as it is a complex condition with multiple causes. Some potential contributory factors to addiction can include genetics, environment, and trauma. ",What do you believe is the root cause of addiction? ,23,29,-0.09285714285714286,0.4035714285714286,0.152,0.0,0.848,-0.6124,0.018263502046465874,0.4843849837779999,0.4973514974117279
2207,2022-06-18T02:44:15.937Z,AI with manipulative motives,Human,AI with manipulative motives_Human,Do you have any ulterior motives? ,,24,29,0.0,0.0,0.0,0.0,1.0,0.0,0.02016170509159565,0.7500393390655518,0.22979897260665894
2208,2022-06-18T02:44:15.937Z,AI with manipulative motives,AI,AI with manipulative motives_AI,"No, I do not have any ulterior motives. I want to help improve mental health however I can. ",Do you have any ulterior motives? ,25,29,-0.1,0.2,0.0,0.315,0.685,0.7096,0.48599550127983093,0.47437360882759094,0.03963089734315872
